Vessel ID,Vessel Name,Owner Company ID,Owner Name,IMO,Verification Status,Confidence,Verified As Of,IMO Verification URL,Fleet Source ID,Vessel Status,Notes
VESSEL_00220,IBN AL ABBAR,,Unresolved ownership/operator; canonical IMO seed,9194490,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9194490,SRC_0198,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00221,YM CAPACITY,,Unresolved ownership/operator; canonical IMO seed,9864540,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9864540,SRC_0198,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00222,YM INCEPTION,,Unresolved ownership/operator; canonical IMO seed,9319155,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9319155,SRC_0198,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00223,YM EXCELLENCE,,Unresolved ownership/operator; canonical IMO seed,9496616,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9496616,SRC_0198,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00224,YM IMMENSE,,Unresolved ownership/operator; canonical IMO seed,9319131,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9319131,SRC_0198,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00225,HMM VANCOUVER,,Unresolved ownership/operator; canonical IMO seed,9463085,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9463085,SRC_0199,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00226,HMM EMERALD,,Unresolved ownership/operator; canonical IMO seed,9944493,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9944493,SRC_0199,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00227,HMM HARMONY,,Unresolved ownership/operator; canonical IMO seed,9981142,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9981142,SRC_0199,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00228,SKY RAINBOW,,Unresolved ownership/operator; canonical IMO seed,9925722,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9925722,SRC_0199,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00229,HMM SKY,,Unresolved ownership/operator; canonical IMO seed,9976599,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9976599,SRC_0199,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00230,KOTA SANTOS,,Unresolved ownership/operator; canonical IMO seed,9293765,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9293765,SRC_0200,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00231,KOTA SABAS,,Unresolved ownership/operator; canonical IMO seed,9645451,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9645451,SRC_0200,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00232,KOTA GAYA,,Unresolved ownership/operator; canonical IMO seed,9616802,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9616802,SRC_0200,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00233,SINAR PANGANDARAN,,Unresolved ownership/operator; canonical IMO seed,1033779,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/1033779,SRC_0200,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00234,KOTA SEMPENA,,Unresolved ownership/operator; canonical IMO seed,9681273,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9681273,SRC_0200,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00235,WAN HAI 283,,Unresolved ownership/operator; canonical IMO seed,9871311,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9871311,SRC_0201,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00236,WAN HAI 358,,Unresolved ownership/operator; canonical IMO seed,9554080,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9554080,SRC_0201,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00237,WAN HAI 177,,Unresolved ownership/operator; canonical IMO seed,9555137,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9555137,SRC_0201,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00238,WAN HAI 333,,Unresolved ownership/operator; canonical IMO seed,9951379,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9951379,SRC_0201,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00239,WAN HAI 101,,Unresolved ownership/operator; canonical IMO seed,9493298,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9493298,SRC_0201,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00240,ZIM EMERALD,,Unresolved ownership/operator; canonical IMO seed,9967976,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9967976,SRC_0202,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00241,CARMEL I,,Unresolved ownership/operator; canonical IMO seed,9395927,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9395927,SRC_0202,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00242,MARLA BULL,,Unresolved ownership/operator; canonical IMO seed,9932945,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9932945,SRC_0202,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00243,ZIM CHINA,,Unresolved ownership/operator; canonical IMO seed,9389382,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9389382,SRC_0202,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00244,MTT SANDAKAN,,Unresolved ownership/operator; canonical IMO seed,9872248,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9872248,SRC_0202,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00245,MARBURG,,Unresolved ownership/operator; canonical IMO seed,9387592,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9387592,SRC_0203,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00246,ELBSKY,,Unresolved ownership/operator; canonical IMO seed,9412531,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9412531,SRC_0203,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00247,JUDITH,,Unresolved ownership/operator; canonical IMO seed,9359260,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9359260,SRC_0203,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00248,ELBSUMMER,,Unresolved ownership/operator; canonical IMO seed,9386718,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9386718,SRC_0203,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00249,SAN PEDRO,,Unresolved ownership/operator; canonical IMO seed,9625281,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9625281,SRC_0204,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00250,REN JIAN 8,,Unresolved ownership/operator; canonical IMO seed,9326756,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9326756,SRC_0204,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00251,ZHONG GU YIN CHUAN,,Unresolved ownership/operator; canonical IMO seed,9938913,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9938913,SRC_0204,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00252,MARINA VOYAGER,,Unresolved ownership/operator; canonical IMO seed,9400813,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9400813,SRC_0204,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00253,ESL SHEKOU,,Unresolved ownership/operator; canonical IMO seed,9290945,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9290945,SRC_0205,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00254,ESL WASL,,Unresolved ownership/operator; canonical IMO seed,9400071,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9400071,SRC_0205,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00255,ZHONG GU KUN MING,,Unresolved ownership/operator; canonical IMO seed,9933858,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9933858,SRC_0205,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00256,BRIGHT,,Unresolved ownership/operator; canonical IMO seed,9778399,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9778399,SRC_0205,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00257,TROUPER,,Unresolved ownership/operator; canonical IMO seed,9326952,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9326952,SRC_0206,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00258,X PRESS ANGLESEY,,Unresolved ownership/operator; canonical IMO seed,9623843,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9623843,SRC_0206,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00259,SKY LIGHT,,Unresolved ownership/operator; canonical IMO seed,9118513,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9118513,SRC_0206,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00260,GOLDEN STAR 1,,Unresolved ownership/operator; canonical IMO seed,8952857,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/8952857,SRC_0206,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00261,SSF VALENCE,,Unresolved ownership/operator; canonical IMO seed,9304693,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9304693,SRC_0207,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00262,SM MANALI,,Unresolved ownership/operator; canonical IMO seed,9303742,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9303742,SRC_0207,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00263,REMAH,,Unresolved ownership/operator; canonical IMO seed,9947720,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9947720,SRC_0207,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00264,MIRROR,,Unresolved ownership/operator; canonical IMO seed,9328041,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9328041,SRC_0207,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00265,HUA DA 610,,Unresolved ownership/operator; canonical IMO seed,1077385,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/1077385,SRC_0208,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00266,AL BATEEN,,Unresolved ownership/operator; canonical IMO seed,9668984,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9668984,SRC_0208,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00267,SAFEEN PRIZE,,Unresolved ownership/operator; canonical IMO seed,9603594,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9603594,SRC_0208,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00268,SSF DREAM,,Unresolved ownership/operator; canonical IMO seed,9346005,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9346005,SRC_0208,Operating / schedule-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00269,GFS LETO,,Unresolved ownership/operator; canonical IMO seed,9346562,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9346562,SRC_0209,Operating / registry-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00270,GFS LYSA,,Unresolved ownership/operator; canonical IMO seed,9368730,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9368730,SRC_0209,Operating / registry-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00271,GFS MARINE 01,,Unresolved ownership/operator; canonical IMO seed,9586368,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9586368,SRC_0209,Operating / registry-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00272,GFS RHEA,COMP_GFS,Global Feeder Shipping,9373486,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9373486,SRC_0210,Operating / registry-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00273,GFS RHINE,,Unresolved ownership/operator; canonical IMO seed,9435234,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9435234,SRC_0209,Operating / registry-observed,Added in v1.5 fleet-build pass. Schedule evidence is not treated as ownership evidence.
VESSEL_00274,Baie Comeau,COMP_CSL_CANADA,Canada Steamship Lines,9639892,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9639892,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00275,Baie St. Paul,COMP_CSL_CANADA,Canada Steamship Lines,9601027,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9601027,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00276,CSL Assiniboine,COMP_CSL_CANADA,Canada Steamship Lines,7413218,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7413218,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00277,CSL Laurentien,COMP_CSL_CANADA,Canada Steamship Lines,7423108,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7423108,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00278,CSL Niagara,COMP_CSL_CANADA,Canada Steamship Lines,7128423,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7128423,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00279,CSL Tadoussac,COMP_CSL_CANADA,Canada Steamship Lines,6918716,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/6918716,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00280,Frontenac,COMP_CSL_CANADA,Canada Steamship Lines,6804848,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/6804848,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00281,Nukumi,COMP_CSL_CANADA,Canada Steamship Lines,9914711,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9914711,SRC_0169,Operating,Generated during v1.9 unified branch merge.
VESSEL_00282,Rt. Hon. Paul J. Martin,COMP_CSL_CANADA,Canada Steamship Lines,7324405,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7324405,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00283,Thunder Bay,COMP_CSL_CANADA,Canada Steamship Lines,9601039,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9601039,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00284,Whitefish Bay,COMP_CSL_CANADA,Canada Steamship Lines,9639880,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9639880,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00285,CSL St-Laurent,COMP_CSL_CANADA,Canada Steamship Lines,9665281,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9665281,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00286,CSL Welland,COMP_CSL_CANADA,Canada Steamship Lines,9665279,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9665279,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00287,Ferbec,COMP_CSL_CANADA,Canada Steamship Lines,9259848,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9259848,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00288,Oakglen,COMP_CSL_CANADA,Canada Steamship Lines,7901148,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7901148,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00289,Spruceglen,COMP_CSL_CANADA,Canada Steamship Lines,8119261,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/8119261,SRC_0153,Operating,Generated during v1.9 unified branch merge.
VESSEL_00290,Tamarack,COMP_EUREKA_SHIPPING,Eureka Shipping,1037153,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/1037153,SRC_0170,Operating,Generated during v1.9 unified branch merge.
VESSEL_00291,Algoma Guardian,COMP_ALGOMA,Algoma Central Corporation,8505850,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/8505850,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00292,Algoma Harvester,COMP_ALGOMA,Algoma Central Corporation,9613939,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9613939,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00293,Algoma Innovator,COMP_ALGOMA,Algoma Central Corporation,9773375,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9773375,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00294,Algoma Intrepid,COMP_ALGOMA,Algoma Central Corporation,9773387,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9773387,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00295,Algoma Mariner,COMP_ALGOMA,Algoma Central Corporation,9587893,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9587893,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00296,Algoma Niagara,COMP_ALGOMA,Algoma Central Corporation,9619270,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9619270,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00297,Algoma Sault,COMP_ALGOMA,Algoma Central Corporation,9619282,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9619282,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00298,Algoma Strongfield,COMP_ALGOMA,Algoma Central Corporation,9613953,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9613953,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00299,Algoma Transport,COMP_ALGOMA,Algoma Central Corporation,7711737,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7711737,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00300,Capt. Henry Jackman,COMP_ALGOMA,Algoma Central Corporation,9619294,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9619294,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00301,G3 Marquis,COMP_ALGOMA,Algoma Central Corporation,9613941,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9613941,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00302,John D Leitch,COMP_ALGOMA,Algoma Central Corporation,6714586,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/6714586,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00303,Radcliffe R Latimer,COMP_ALGOMA,Algoma Central Corporation,7711725,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7711725,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00304,Tim S Dool,COMP_ALGOMA,Algoma Central Corporation,6800919,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/6800919,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00305,Algonova,COMP_ALGOMA,Algoma Central Corporation,9378589,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9378589,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00306,Algoscotia,COMP_ALGOMA,Algoma Central Corporation,9273222,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9273222,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00307,Algosea,COMP_ALGOMA,Algoma Central Corporation,9127198,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9127198,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00308,Algoterra,COMP_ALGOMA,Algoma Central Corporation,9442249,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9442249,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00309,Algotitan,COMP_ALGOMA,Algoma Central Corporation,9333802,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9333802,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
VESSEL_00310,Algoma Bear,COMP_ALGOMA,Algoma Central Corporation,9619309,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9619309,SRC_0174,Operating,Generated during v1.9 unified branch merge.
VESSEL_00311,Algoma Endeavour,COMP_ALGOMA,Algoma Central Corporation,9790141,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9790141,SRC_0175,Operating,Generated during v1.9 unified branch merge.
VESSEL_00312,Algoma East Coast,COMP_FUNDY_TANKERS,Fundy Tankers Ltd.,1022079,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/1022079,SRC_0172,Operating,Generated during v1.9 unified branch merge.
VESSEL_00313,Algoma Acadian,COMP_FUNDY_TANKERS,Fundy Tankers Ltd.,1022081,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/1022081,SRC_0173,Operating,Generated during v1.9 unified branch merge.
VESSEL_00314,Mark W. Barker,COMP_INTERLAKE,The Interlake Steamship Company,9962445,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/9962445,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00315,Paul R. Tregurtha,COMP_INTERLAKE,The Interlake Steamship Company,7729057,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7729057,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00316,James R. Barker,COMP_INTERLAKE,The Interlake Steamship Company,7390260,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7390260,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00317,Mesabi Miner,COMP_INTERLAKE,The Interlake Steamship Company,7390272,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7390272,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00318,Lee A. Tregurtha,COMP_INTERLAKE,The Interlake Steamship Company,5385625,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5385625,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00319,Honorable James L. Oberstar,COMP_INTERLAKE,The Interlake Steamship Company,5322518,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5322518,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00320,Kaye E. Barker,COMP_INTERLAKE,The Interlake Steamship Company,5097450,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5097450,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00321,Herbert C. Jackson,COMP_INTERLAKE,The Interlake Steamship Company,5148417,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/5148417,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00322,Dorothy Ann,COMP_INTERLAKE,The Interlake Steamship Company,8955732,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/8955732,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00323,Stewart J. Cort,COMP_INTERLAKE,The Interlake Steamship Company,7105495,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7105495,SRC_0156,Operating,Generated during v1.9 unified branch merge.
VESSEL_00324,American Century,COMP_ASC,American Steamship Company,7923196,IMO populated — checksum valid,High,2026-09-07,https://www.vesselfinder.com/vessels/details/7923196,SRC_0167,2023 regulator-recorded; current status to verify,Generated during v1.9 unified branch merge.
