Source ID,Publisher,Source Note,URL,Checked As Of,Source Type
SRC_0303,Amazon Freight,"Freight network: 80,000+ trailers, 24,000+ intermodal containers and 50,000+ vetted carriers.",https://freight.amazon.com/,2026-09-07,Official / primary
SRC_0304,Amazon Supply Chain,"Amazon Global Logistics ocean/air freight from China to the U.S., including origin pickup, customs and delivery to Amazon facilities.",https://supplychain.amazon.com/ocean-freight,2026-09-07,Official / primary
SRC_0305,Amazon,"Amazon Air CVG hub: 600 acres, >4,000 jobs, >1.5bn packages processed, >3 dozen daily flights.",https://press.aboutamazon.com/2026/8/amazon-celebrates-5-year-milestone-at-its-largest-field-operation,2026-09-07,Official / primary
SRC_0306,Amazon,"Amazon Air CVG hub opening: 800,000 sq ft and $1.5bn investment.",https://www.aboutamazon.com/news/operations/welcome-to-the-amazon-air-hub,2026-09-07,Official / primary
SRC_0307,Allegiant / SEC,Post-acquisition Sun Country disclosure: 22 B737-800 cargo aircraft subleased directly from Amazon and operated under ATSA.,https://www.sec.gov/Archives/edgar/data/1362468/000136246826000051/algt-20260630.htm,2026-09-07,Official filing
SRC_0308,ADQ,ADQ completed majority acquisition of Aramex in July 2025; aggregate 63.16% including AD Ports stake; Q Logistics tender vehicle.,https://ar.adq.ae/newsroom/adq-completes-acquisition-of-majority-stake-in-aramex,2026-09-07,Official / primary
SRC_0309,Aramex,Aramex confirms subsidiary of ADQ after acquisition; 63% held through Q Logistics and Abu Dhabi Ports.,https://www.aramex.com/ae/en/media-details/news/news-details?contentid=479fc788-b3f2-659d-9310-ff0100e7fe0c&module=stories,2026-09-07,Official / primary
SRC_0310,Aramex,"Contract logistics network: 60+ warehouse facilities in 29 countries and 800,000 sqm managed warehouse space.",https://www.aramex.com/ae/en/services-solutions/contract-logistics-warehousing,2026-09-07,Official / primary
SRC_0311,Aramex,Amadou Diallo appointed Group CEO effective 1 May 2026.,https://www.aramex.com/ae/en/media-details/news/news-details?contentid=16c6c988-b3f2-659d-9310-ff0100e7fe0c&module=stories,2026-09-07,Official / primary
SRC_0312,DHL Group,Current DHL AG Board of Management: Tobias Meyer CEO; division board responsibilities.,https://group.dhl.com/en/about-us/corporate-governance/board-of-management.html,2026-09-07,Official / primary
SRC_0313,Amazon Investor Relations,Andy Jassy current President & CEO.,https://ir.aboutamazon.com/officers-and-directors/person-details/default.aspx?ItemId=be0a9875-4456-4f84-b4d9-ec2e4b97d1d8,2026-09-07,Official / primary
SRC_0314,FedEx,Raj Subramaniam current President & CEO.,https://www.fedex.com/en-us/about/leadership/raj-subramaniam.html,2026-09-07,Official / primary
SRC_0315,Aramex,"Current Dubai Logistics City healthcare facility: ~5,500 sqm ambient + ~100 sqm cold-chain; 6,750 + 140 pallet positions.",https://www.aramex.com/ae/en/best-in-class-logistic-solutions-for-multi-faceted-industries/sciences-and-pharmaceutical-distribution,2026-09-07,Official / primary
SRC_0316,DHL Group,"Halle logistics center: 34,000 sqm warehouse and 55,000 pallet spaces near Leipzig/Halle Airport.",https://group.dhl.com/en/media-relations/press-releases/2025/dhl-supply-chain-invests-in-climate-neutral-expansion-new-logistics-center-strengthens-leipzig-halle-as-europes-freight-hub.html,2026-09-07,Official / primary
SRC_0317,APM Terminals,Current network: 60 strategic locations; 2026 global charging framework states operations in 35 countries.,https://www2.apmterminals.com/en/,2026-09-08,Official / primary
SRC_0318,Terminal Link,Current public location network: 21 terminals in 16 countries; Terminal Link ownership structure within CMA Terminals Holding.,https://www.terminal-link.com/ports/location,2026-09-08,Official / primary
